endpoint_tag,family,dataset_id,model,aggregation,d
rq2b_cc_minus_global_m100_singleton_rate,B_confirmatory,openml_23517_numerai28_6,xgboost,pooled_30_contrasts,-0.004863995016611294
rq2b_cc_minus_global_m100_singleton_rate,B_confirmatory,openml_23517_numerai28_6,tabpfn,pooled_30_contrasts,-0.014695805647840529
rq2b_cc_minus_global_m100_singleton_rate,B_confirmatory,openml_23517_numerai28_6,(pooled_3_pipelines),pooled_30_contrasts,-0.012747439091915834
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_3_kr_vs_kp,logistic_regression,pooled_30_contrasts,0.0014062499999999757
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_3_kr_vs_kp,xgboost,pooled_30_contrasts,-0.00031250000000000445
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_3_kr_vs_kp,tabpfn,pooled_30_contrasts,-0.0025000000000000022
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_3_kr_vs_kp,(pooled_3_pipelines),pooled_30_contrasts,-0.00046875000000001034
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_24_mushroom,logistic_regression,pooled_30_contrasts,-0.005907692307692292
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_24_mushroom,xgboost,pooled_30_contrasts,0.007015384615384601
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_24_mushroom,tabpfn,pooled_30_contrasts,0.0
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_24_mushroom,(pooled_3_pipelines),pooled_30_contrasts,0.00036923076923076986
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_1486_nomao,logistic_regression,pooled_30_contrasts,0.0017844189757725171
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_1486_nomao,xgboost,pooled_30_contrasts,-0.0007688959814304175
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_1486_nomao,tabpfn,pooled_30_contrasts,0.0021471057594661057
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_1486_nomao,(pooled_3_pipelines),pooled_30_contrasts,0.001054209584602735
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_1489_phoneme,logistic_regression,pooled_30_contrasts,0.04828862164662349
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_1489_phoneme,xgboost,pooled_30_contrasts,0.008788159111933402
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_1489_phoneme,tabpfn,pooled_30_contrasts,0.009713228492136928
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_1489_phoneme,(pooled_3_pipelines),pooled_30_contrasts,0.022263336416897938
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_1590_adult,logistic_regression,pooled_30_contrasts,0.005077285290203681
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_1590_adult,xgboost,pooled_30_contrasts,0.022325724229706155
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_1590_adult,tabpfn,pooled_30_contrasts,0.017893336063056632
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_1590_adult,(pooled_3_pipelines),pooled_30_contrasts,0.015098781860988822
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_4534_phishingwebsite,logistic_regression,pooled_30_contrasts,0.0223428312980552
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_4534_phishingwebsite,xgboost,pooled_30_contrasts,0.005924920850293991
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_4534_phishingwebsite,tabpfn,pooled_30_contrasts,0.008231569425599295
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_4534_phishingwebsite,(pooled_3_pipelines),pooled_30_contrasts,0.012166440524649495
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_23512_higgs,logistic_regression,pooled_30_contrasts,0.060193778684344744
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_23512_higgs,xgboost,pooled_30_contrasts,0.026817950025497184
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_23512_higgs,tabpfn,pooled_30_contrasts,0.033273839877613474
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_23512_higgs,(pooled_3_pipelines),pooled_30_contrasts,0.0400951895291518
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_23517_numerai28_6,logistic_regression,pooled_30_contrasts,0.018682516611295674
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_23517_numerai28_6,xgboost,pooled_30_contrasts,0.0048639950166113445
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_23517_numerai28_6,tabpfn,pooled_30_contrasts,0.014695805647840543
rq2b_cc_minus_global_m100_average_set_size,B_confirmatory,openml_23517_numerai28_6,(pooled_3_pipelines),pooled_30_contrasts,0.012747439091915854
rq3c_gl_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.016013071895424825
rq3c_gl_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.04763729246487867
rq3c_gl_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.00482478415439308
rq3c_gl_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09116719242902208
rq3c_gl_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.011676646706586812
rq3c_gl_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.014489795918367354
rq3c_gl_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.06969172525689563
rq3c_gl_m50_xgb_minus_lr_coverage_minority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.03723248006714226
rq3c_gl_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.002694610778443118
rq3c_gl_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.012589073634204284
rq3c_gl_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.004488220958570255
rq3c_gl_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.01308900523560209
rq3c_gl_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0016821423765307486
rq3c_gl_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.009666937449228263
rq3c_gl_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.01437530149541727
rq3c_gl_m50_xgb_minus_lr_coverage_majority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0016132346896835293
rq3c_gl_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.012324370866110901
rq3c_gl_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.04161835682844776
rq3c_gl_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.009313005112963336
rq3c_gl_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.10425619766462417
rq3c_gl_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.01335878908311756
rq3c_gl_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.024156733367595617
rq3c_gl_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0840670267523129
rq3c_gl_m50_xgb_minus_lr_coverage_disparity,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.03561924537745873
rq3c_gl_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0010937500000000044
rq3c_gl_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.01643076923076926
rq3c_gl_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.011286812708544891
rq3c_gl_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.2369102682701203
rq3c_gl_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.04944211280581429
rq3c_gl_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.025915875169606493
rq3c_gl_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.1379245283018868
rq3c_gl_m50_xgb_minus_lr_singleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.04931997508305649
rq3c_gl_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0010937500000000044
rq3c_gl_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.01643076923076926
rq3c_gl_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.011286812708544891
rq3c_gl_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.2642923219241443
rq3c_gl_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.049708260825058914
rq3c_gl_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.025915875169606493
rq3c_gl_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.13792452830188678
rq3c_gl_m50_xgb_minus_lr_average_set_size,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.04931997508305654
rq3c_gl_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0010937499999999997
rq3c_gl_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.016430769230769228
rq3c_gl_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.011286812708544902
rq3c_gl_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.013691026827012027
rq3c_gl_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.00013307400962227456
rq3c_gl_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.02591587516960651
rq3c_gl_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m50_xgb_minus_lr_empty_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.25060129509713225
rq3c_gl_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.04957518681543658
rq3c_gl_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_gl_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.1379245283018868
rq3c_gl_m50_xgb_minus_lr_doubleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0493199750830565
rq3c_gl_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.01797385620915032
rq3c_gl_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.08646232439335887
rq3c_gl_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.009598781107160993
rq3c_gl_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.07602523659305993
rq3c_gl_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.007741659538066725
rq3c_gl_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.009591836734693892
rq3c_gl_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.07540292049756625
rq3c_gl_m50_tabpfn_minus_lr_coverage_minority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.006514897188417979
rq3c_gl_m50_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0008982035928143839
rq3c_gl_m50_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09572446555819478
rq3c_gl_m50_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.00580828594638505
rq3c_gl_m50_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.02041884816753927
rq3c_gl_m50_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0009419997308572125
rq3c_gl_m50_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.017140536149471985
rq3c_gl_m50_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.011384466956102268
rq3c_gl_m50_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0029284833538841147
rq3c_gl_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0026535164964189284
rq3c_gl_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.009126236565011225
rq3c_gl_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.015407067053546043
rq3c_gl_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.09644408476059921
rq3c_gl_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.006799659807209512
rq3c_gl_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.026732372884165877
rq3c_gl_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.08678738745366851
rq3c_gl_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0035864138345338636
rq3c_gl_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0014062499999999978
rq3c_gl_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09126153846153844
rq3c_gl_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.012752067314667038
rq3c_gl_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.2250693802035153
rq3c_gl_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.017678370355205218
rq3c_gl_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0365445499773858
rq3c_gl_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.15832738398776133
rq3c_gl_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.00959821428571429
rq3c_gl_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0014062499999999978
rq3c_gl_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09126153846153844
rq3c_gl_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.012752067314667038
rq3c_gl_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.32701202590194267
rq3c_gl_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.017678370355205274
rq3c_gl_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0365445499773858
rq3c_gl_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.1583273839877614
